"gene_id","gene_id_clean","symbol","entrez"
"ENSG00000273077.1","ENSG00000273077","LOC101927259","101927259"
"ENSG00000273079.5","ENSG00000273079","GRIN2B","2904"
"ENSG00000273080.1","ENSG00000273080",NA,NA
"ENSG00000273082.1","ENSG00000273082","LARGE1-AS1","107985565"
"ENSG00000273084.1","ENSG00000273084",NA,NA
"ENSG00000273085.1","ENSG00000273085","OR52E1","79296"
"ENSG00000273088.1","ENSG00000273088",NA,NA
"ENSG00000273090.1","ENSG00000273090",NA,NA
"ENSG00000273091.1","ENSG00000273091",NA,NA
"ENSG00000273093.1","ENSG00000273093",NA,NA
"ENSG00000273096.1","ENSG00000273096",NA,NA
"ENSG00000273098.2","ENSG00000273098",NA,NA
"ENSG00000273100.1","ENSG00000273100",NA,NA
"ENSG00000273102.1","ENSG00000273102","LOC124905013","124905013"
"ENSG00000273104.1","ENSG00000273104",NA,NA
"ENSG00000273106.1","ENSG00000273106",NA,NA
"ENSG00000273107.1","ENSG00000273107",NA,NA
"ENSG00000273108.1","ENSG00000273108",NA,NA
"ENSG00000273110.1","ENSG00000273110",NA,NA
"ENSG00000273111.5","ENSG00000273111","LYPD4","147719"
"ENSG00000273112.1","ENSG00000273112",NA,NA
"ENSG00000273113.1","ENSG00000273113",NA,NA
"ENSG00000273115.1","ENSG00000273115",NA,NA
"ENSG00000273117.1","ENSG00000273117","INSIG1-DT","105375591"
"ENSG00000273118.1","ENSG00000273118",NA,NA
"ENSG00000273119.1","ENSG00000273119",NA,NA
"ENSG00000273123.1","ENSG00000273123",NA,NA
"ENSG00000273124.1","ENSG00000273124","LOC124902479","124902479"
"ENSG00000273125.1","ENSG00000273125","LINC01990","101929607"
"ENSG00000273129.1","ENSG00000273129",NA,NA
"ENSG00000273132.1","ENSG00000273132","LRP11-AS1","124901427"
"ENSG00000273133.1","ENSG00000273133",NA,NA
"ENSG00000273136.6","ENSG00000273136","NBPF26","101060684"
"ENSG00000273137.1","ENSG00000273137",NA,NA
"ENSG00000273138.1","ENSG00000273138",NA,NA
"ENSG00000273139.1","ENSG00000273139",NA,NA
"ENSG00000273141.1","ENSG00000273141",NA,NA
"ENSG00000273142.1","ENSG00000273142",NA,NA
"ENSG00000273143.1","ENSG00000273143","LOC105378482","105378482"
"ENSG00000273145.1","ENSG00000273145","LOC124905134","124905134"
"ENSG00000273148.1","ENSG00000273148","LCDR","100270804"
"ENSG00000273149.1","ENSG00000273149",NA,NA
"ENSG00000273151.1","ENSG00000273151",NA,NA
"ENSG00000273153.1","ENSG00000273153",NA,NA
"ENSG00000273154.3","ENSG00000273154",NA,NA
"ENSG00000273155.1","ENSG00000273155",NA,NA
"ENSG00000273156.1","ENSG00000273156",NA,NA
"ENSG00000273160.1","ENSG00000273160",NA,NA
"ENSG00000273162.1","ENSG00000273162","LOC107984262","107984262"
"ENSG00000273164.1","ENSG00000273164",NA,NA
"ENSG00000273165.1","ENSG00000273165",NA,NA
"ENSG00000273167.1","ENSG00000273167",NA,NA
"ENSG00000273171.1","ENSG00000273171",NA,NA
"ENSG00000273172.1","ENSG00000273172","LOC124903889","124903889"
"ENSG00000273173.5","ENSG00000273173","SNURF","8926"
"ENSG00000273174.1","ENSG00000273174",NA,NA
"ENSG00000273175.1","ENSG00000273175",NA,NA
"ENSG00000273176.1","ENSG00000273176",NA,NA
"ENSG00000273177.1","ENSG00000273177",NA,NA
"ENSG00000273179.1","ENSG00000273179",NA,NA
"ENSG00000273180.1","ENSG00000273180",NA,NA
"ENSG00000273181.1","ENSG00000273181",NA,NA
"ENSG00000273183.1","ENSG00000273183",NA,NA
"ENSG00000273184.1","ENSG00000273184",NA,NA
"ENSG00000273186.1","ENSG00000273186",NA,NA
"ENSG00000273188.1","ENSG00000273188",NA,NA
"ENSG00000273189.1","ENSG00000273189",NA,NA
"ENSG00000273192.1","ENSG00000273192",NA,NA
"ENSG00000273196.1","ENSG00000273196",NA,NA
"ENSG00000273198.1","ENSG00000273198",NA,NA
"ENSG00000273199.1","ENSG00000273199",NA,NA
"ENSG00000273203.1","ENSG00000273203",NA,NA
"ENSG00000273204.1","ENSG00000273204",NA,NA
"ENSG00000273209.1","ENSG00000273209",NA,NA
"ENSG00000273210.1","ENSG00000273210",NA,NA
"ENSG00000273211.1","ENSG00000273211",NA,NA
"ENSG00000273212.1","ENSG00000273212",NA,NA
"ENSG00000273213.2","ENSG00000273213","H3-7","440686"
"ENSG00000273214.1","ENSG00000273214",NA,NA
"ENSG00000273216.1","ENSG00000273216",NA,NA
"ENSG00000273217.1","ENSG00000273217",NA,NA
"ENSG00000273218.1","ENSG00000273218",NA,NA
"ENSG00000273219.1","ENSG00000273219",NA,NA
"ENSG00000273221.1","ENSG00000273221",NA,NA
"ENSG00000273225.4","ENSG00000273225",NA,NA
"ENSG00000273226.1","ENSG00000273226",NA,NA
"ENSG00000273228.1","ENSG00000273228","OR5BQ1P","81202"
"ENSG00000273230.1","ENSG00000273230",NA,NA
"ENSG00000273232.1","ENSG00000273232",NA,NA
"ENSG00000273233.1","ENSG00000273233",NA,NA
"ENSG00000273234.1","ENSG00000273234",NA,NA
"ENSG00000273238.2","ENSG00000273238","TMEM271","112441426"
"ENSG00000273240.1","ENSG00000273240",NA,NA
"ENSG00000273243.1","ENSG00000273243",NA,NA
"ENSG00000273244.1","ENSG00000273244",NA,NA
"ENSG00000273245.1","ENSG00000273245",NA,NA
"ENSG00000273247.5","ENSG00000273247","RAB33B-AS1","107984036"
"ENSG00000273248.1","ENSG00000273248",NA,NA
"ENSG00000273249.1","ENSG00000273249",NA,NA
"ENSG00000273252.1","ENSG00000273252",NA,NA
"ENSG00000273253.2","ENSG00000273253","TRABD-AS1","123706513"
"ENSG00000273254.1","ENSG00000273254",NA,NA
"ENSG00000273255.1","ENSG00000273255",NA,NA
"ENSG00000273257.1","ENSG00000273257",NA,NA
"ENSG00000273258.1","ENSG00000273258",NA,NA
"ENSG00000273259.3","ENSG00000273259",NA,NA
"ENSG00000273261.1","ENSG00000273261",NA,NA
"ENSG00000273262.1","ENSG00000273262",NA,NA
"ENSG00000273264.1","ENSG00000273264",NA,NA
"ENSG00000273265.1","ENSG00000273265",NA,NA
"ENSG00000273267.1","ENSG00000273267",NA,NA
"ENSG00000273269.3","ENSG00000273269",NA,NA
"ENSG00000273270.1","ENSG00000273270",NA,NA
"ENSG00000273271.1","ENSG00000273271",NA,NA
"ENSG00000273272.1","ENSG00000273272",NA,NA
"ENSG00000273274.1","ENSG00000273274","ZBTB8B","728116"
"ENSG00000273275.1","ENSG00000273275",NA,NA
"ENSG00000273284.1","ENSG00000273284",NA,NA
"ENSG00000273287.2","ENSG00000273287",NA,NA
"ENSG00000273289.1","ENSG00000273289",NA,NA
"ENSG00000273291.5","ENSG00000273291",NA,NA
"ENSG00000273293.1","ENSG00000273293",NA,NA
"ENSG00000273294.1","ENSG00000273294","C1QTNF3-AMACR","100534612"
"ENSG00000273295.1","ENSG00000273295",NA,NA
"ENSG00000273297.1","ENSG00000273297","LOC105375517","105375517"
"ENSG00000273299.1","ENSG00000273299",NA,NA
"ENSG00000273300.1","ENSG00000273300",NA,NA
"ENSG00000273301.1","ENSG00000273301",NA,NA
"ENSG00000273302.1","ENSG00000273302",NA,NA
"ENSG00000273305.1","ENSG00000273305",NA,NA
"ENSG00000273306.1","ENSG00000273306",NA,NA
"ENSG00000273308.1","ENSG00000273308",NA,NA
"ENSG00000273311.1","ENSG00000273311","DGCR11","25786"
"ENSG00000273312.2","ENSG00000273312","GJD4-AS1","140577505"
"ENSG00000273313.1","ENSG00000273313","RBAKDN","389458"
"ENSG00000273314.1","ENSG00000273314",NA,NA
"ENSG00000273319.1","ENSG00000273319",NA,NA
"ENSG00000273320.1","ENSG00000273320","NAMPT-AS1","128266843"
"ENSG00000273321.1","ENSG00000273321",NA,NA
"ENSG00000273325.1","ENSG00000273325",NA,NA
"ENSG00000273327.1","ENSG00000273327","OR6L2P","81356"
"ENSG00000273328.5","ENSG00000273328",NA,NA
"ENSG00000273329.1","ENSG00000273329",NA,NA
"ENSG00000273330.1","ENSG00000273330","CYP4F36P","100422235"
"ENSG00000273331.1","ENSG00000273331",NA,NA
"ENSG00000273333.2","ENSG00000273333",NA,NA
"ENSG00000273335.1","ENSG00000273335",NA,NA
"ENSG00000273336.1","ENSG00000273336","OR7M1P","81352"
"ENSG00000273338.1","ENSG00000273338",NA,NA
"ENSG00000273340.1","ENSG00000273340",NA,NA
"ENSG00000273341.1","ENSG00000273341",NA,NA
"ENSG00000273342.1","ENSG00000273342",NA,NA
"ENSG00000273343.1","ENSG00000273343",NA,NA
"ENSG00000273344.1","ENSG00000273344","PAXIP1-DT","202781"
"ENSG00000273345.5","ENSG00000273345",NA,NA
"ENSG00000273348.1","ENSG00000273348",NA,NA
"ENSG00000273350.1","ENSG00000273350",NA,NA
"ENSG00000273353.1","ENSG00000273353",NA,NA
"ENSG00000273355.1","ENSG00000273355",NA,NA
"ENSG00000273356.1","ENSG00000273356",NA,NA
"ENSG00000273360.1","ENSG00000273360",NA,NA
"ENSG00000273361.1","ENSG00000273361",NA,NA
"ENSG00000273362.1","ENSG00000273362",NA,NA
"ENSG00000273363.1","ENSG00000273363",NA,NA
"ENSG00000273365.1","ENSG00000273365",NA,NA
"ENSG00000273366.1","ENSG00000273366",NA,NA
"ENSG00000273367.1","ENSG00000273367",NA,NA
"ENSG00000273368.1","ENSG00000273368",NA,NA
"ENSG00000273369.1","ENSG00000273369",NA,NA
"ENSG00000273370.1","ENSG00000273370",NA,NA
"ENSG00000273372.1","ENSG00000273372",NA,NA
"ENSG00000273373.1","ENSG00000273373",NA,NA
"ENSG00000273374.1","ENSG00000273374",NA,NA
"ENSG00000273375.1","ENSG00000273375",NA,NA
"ENSG00000273377.1","ENSG00000273377","OR2Q1P","346524"
"ENSG00000273381.1","ENSG00000273381",NA,NA
"ENSG00000273382.1","ENSG00000273382",NA,NA
"ENSG00000273384.1","ENSG00000273384",NA,NA
"ENSG00000273387.1","ENSG00000273387",NA,NA
"ENSG00000273388.1","ENSG00000273388",NA,NA
"ENSG00000273391.1","ENSG00000273391",NA,NA
"ENSG00000273394.1","ENSG00000273394",NA,NA
"ENSG00000273396.1","ENSG00000273396","LINC01396","103695434"
"ENSG00000273398.6","ENSG00000273398",NA,NA
"ENSG00000273399.2","ENSG00000273399",NA,NA
"ENSG00000273402.1","ENSG00000273402",NA,NA
"ENSG00000273403.1","ENSG00000273403",NA,NA
"ENSG00000273406.1","ENSG00000273406","LOC101929178","101929178"
"ENSG00000273407.1","ENSG00000273407",NA,NA
"ENSG00000273408.1","ENSG00000273408","OR5B15P","81215"
"ENSG00000273409.2","ENSG00000273409","LINC02712","101929497"
"ENSG00000273413.1","ENSG00000273413",NA,NA
"ENSG00000273415.2","ENSG00000273415","LINC02725","105369563"
"ENSG00000273416.1","ENSG00000273416",NA,NA
"ENSG00000273419.1","ENSG00000273419",NA,NA
"ENSG00000273420.1","ENSG00000273420",NA,NA
"ENSG00000273423.1","ENSG00000273423","OR13I1P","79538"
"ENSG00000273424.1","ENSG00000273424",NA,NA
"ENSG00000273428.3","ENSG00000273428","LOC105372990","105372990"
"ENSG00000273432.1","ENSG00000273432",NA,NA
"ENSG00000273433.1","ENSG00000273433",NA,NA
"ENSG00000273434.1","ENSG00000273434","OR8S21P","403304"
"ENSG00000273437.1","ENSG00000273437",NA,NA
"ENSG00000273442.1","ENSG00000273442",NA,NA
"ENSG00000273443.1","ENSG00000273443",NA,NA
"ENSG00000273444.1","ENSG00000273444",NA,NA
"ENSG00000273445.1","ENSG00000273445",NA,NA
"ENSG00000273447.1","ENSG00000273447",NA,NA
"ENSG00000273448.1","ENSG00000273448",NA,NA
"ENSG00000273449.1","ENSG00000273449",NA,NA
"ENSG00000273450.1","ENSG00000273450",NA,NA
"ENSG00000273451.1","ENSG00000273451",NA,NA
"ENSG00000273454.1","ENSG00000273454",NA,NA
"ENSG00000273455.1","ENSG00000273455",NA,NA
"ENSG00000273456.1","ENSG00000273456",NA,NA
"ENSG00000273461.5","ENSG00000273461",NA,NA
"ENSG00000273464.1","ENSG00000273464","GRIK1-AS3","140577506"
"ENSG00000273466.1","ENSG00000273466",NA,NA
"ENSG00000273471.1","ENSG00000273471",NA,NA
"ENSG00000273472.1","ENSG00000273472",NA,NA
"ENSG00000273473.1","ENSG00000273473",NA,NA
"ENSG00000273474.1","ENSG00000273474",NA,NA
"ENSG00000273476.1","ENSG00000273476",NA,NA
"ENSG00000273481.1","ENSG00000273481",NA,NA
"ENSG00000273483.1","ENSG00000273483",NA,NA
"ENSG00000273484.1","ENSG00000273484",NA,NA
"ENSG00000273485.1","ENSG00000273485",NA,NA
"ENSG00000273486.1","ENSG00000273486",NA,NA
"ENSG00000273487.1","ENSG00000273487",NA,NA
"ENSG00000273489.1","ENSG00000273489",NA,NA
"ENSG00000273492.5","ENSG00000273492","APP-DT","118568803"
"ENSG00000273493.1","ENSG00000273493",NA,NA
"ENSG00000273497.1","ENSG00000273497",NA,NA
"ENSG00000273499.1","ENSG00000273499","LOC124900333","124900333"
"ENSG00000273500.1","ENSG00000273500","MIR6129","102465137"
"ENSG00000273507.4","ENSG00000273507","LOC105370169","105370169"
"ENSG00000273509.1","ENSG00000273509",NA,NA
"ENSG00000273512.1","ENSG00000273512",NA,NA
"ENSG00000273513.1","ENSG00000273513","TBC1D3K","101060351"
"ENSG00000273514.1","ENSG00000273514","FOXD4L6","653404"
"ENSG00000273515.1","ENSG00000273515",NA,NA
"ENSG00000273516.1","ENSG00000273516","LOC124904640","124904640"
"ENSG00000273520.4","ENSG00000273520","SPDYE8","728524"
"ENSG00000273521.1","ENSG00000273521",NA,NA
"ENSG00000273523.1","ENSG00000273523","LOC101929657","101929657"
"ENSG00000273524.1","ENSG00000273524",NA,NA
"ENSG00000273536.1","ENSG00000273536",NA,NA
"ENSG00000273537.1","ENSG00000273537",NA,NA
"ENSG00000273540.3","ENSG00000273540","AGBL1","123624"
"ENSG00000273541.1","ENSG00000273541",NA,NA
"ENSG00000273542.1","ENSG00000273542","H4C12","8362"
"ENSG00000273544.1","ENSG00000273544","SNORA44","677825"
"ENSG00000273549.1","ENSG00000273549",NA,NA
"ENSG00000273550.1","ENSG00000273550",NA,NA
"ENSG00000273551.1","ENSG00000273551",NA,NA
"ENSG00000273552.1","ENSG00000273552",NA,NA
"ENSG00000273553.1","ENSG00000273553",NA,NA
"ENSG00000273555.1","ENSG00000273555","MIR6812","102465487"
"ENSG00000273557.1","ENSG00000273557",NA,NA
"ENSG00000273558.1","ENSG00000273558",NA,NA
"ENSG00000273559.4","ENSG00000273559","CWC25","54883"
"ENSG00000273565.1","ENSG00000273565",NA,NA
"ENSG00000273566.1","ENSG00000273566",NA,NA
"ENSG00000273567.1","ENSG00000273567",NA,NA
"ENSG00000273568.1","ENSG00000273568",NA,NA
"ENSG00000273569.1","ENSG00000273569","LOC100419716","100419716"
"ENSG00000273570.1","ENSG00000273570",NA,NA
"ENSG00000273571.1","ENSG00000273571",NA,NA
"ENSG00000273573.1","ENSG00000273573",NA,NA
"ENSG00000273576.1","ENSG00000273576",NA,NA
"ENSG00000273580.1","ENSG00000273580","LOC100419774","100419774"
"ENSG00000273582.1","ENSG00000273582","LOC102723708","102723708"
"ENSG00000273584.1","ENSG00000273584",NA,NA
"ENSG00000273585.1","ENSG00000273585",NA,NA
"ENSG00000273586.2","ENSG00000273586",NA,NA
"ENSG00000273587.1","ENSG00000273587","SNORA78","677844"
"ENSG00000273588.1","ENSG00000273588",NA,NA
"ENSG00000273589.1","ENSG00000273589",NA,NA
"ENSG00000273590.4","ENSG00000273590","LOC102723553","102723553"
"ENSG00000273593.1","ENSG00000273593","MIR7160","102465695"
"ENSG00000273595.1","ENSG00000273595",NA,NA
"ENSG00000273596.1","ENSG00000273596",NA,NA
"ENSG00000273597.1","ENSG00000273597","LOC100420114","100420114"
"ENSG00000273598.1","ENSG00000273598",NA,NA
"ENSG00000273599.1","ENSG00000273599",NA,NA
"ENSG00000273600.1","ENSG00000273600","FGFR3P2","100462815"
"ENSG00000273604.1","ENSG00000273604","EPOP","100170841"
"ENSG00000273606.1","ENSG00000273606","MIR6776","102465465"
"ENSG00000273609.1","ENSG00000273609",NA,NA
"ENSG00000273610.1","ENSG00000273610","RN7SL386P","106479364"
"ENSG00000273611.4","ENSG00000273611","ZNHIT3","9326"
"ENSG00000273612.1","ENSG00000273612",NA,NA
"ENSG00000273614.1","ENSG00000273614",NA,NA
"ENSG00000273618.1","ENSG00000273618",NA,NA
"ENSG00000273619.1","ENSG00000273619","RPS21-DT","128667224"
"ENSG00000273621.1","ENSG00000273621",NA,NA
"ENSG00000273623.1","ENSG00000273623",NA,NA
"ENSG00000273627.1","ENSG00000273627","MIR4726","100616153"
"ENSG00000273628.1","ENSG00000273628",NA,NA
"ENSG00000273629.1","ENSG00000273629","LOC124904756","124904756"
"ENSG00000273634.1","ENSG00000273634",NA,NA
"ENSG00000273637.1","ENSG00000273637",NA,NA
"ENSG00000273639.6","ENSG00000273639",NA,NA
"ENSG00000273640.1","ENSG00000273640",NA,NA
"ENSG00000273643.1","ENSG00000273643","PPP1R26P2","100133064"
"ENSG00000273644.1","ENSG00000273644",NA,NA
"ENSG00000273648.1","ENSG00000273648","MIR8065","102465867"
"ENSG00000273650.1","ENSG00000273650",NA,NA
"ENSG00000273654.1","ENSG00000273654",NA,NA
"ENSG00000273657.1","ENSG00000273657","MIR6792","102465475"
"ENSG00000273658.1","ENSG00000273658",NA,NA
"ENSG00000273659.1","ENSG00000273659",NA,NA
"ENSG00000273664.1","ENSG00000273664",NA,NA
"ENSG00000273668.1","ENSG00000273668",NA,NA
"ENSG00000273669.1","ENSG00000273669",NA,NA
"ENSG00000273674.4","ENSG00000273674",NA,NA
"ENSG00000273675.1","ENSG00000273675","LOC100419913","100419913"
"ENSG00000273677.1","ENSG00000273677",NA,NA
"ENSG00000273679.1","ENSG00000273679","LOC441711","441711"
"ENSG00000273680.1","ENSG00000273680",NA,NA
"ENSG00000273682.1","ENSG00000273682","BLVRBP1","127379696"
"ENSG00000273687.1","ENSG00000273687",NA,NA
"ENSG00000273691.1","ENSG00000273691",NA,NA
"ENSG00000273692.1","ENSG00000273692","LONRF2P5","115830330"
"ENSG00000273693.1","ENSG00000273693",NA,NA
"ENSG00000273694.1","ENSG00000273694","LOC124904641","124904641"
"ENSG00000273696.4","ENSG00000273696","CT45A7","101060211"
"ENSG00000273698.1","ENSG00000273698","MRPL57P1","126581"
"ENSG00000273700.1","ENSG00000273700","MIR6760","102465455"
"ENSG00000273701.1","ENSG00000273701",NA,NA
"ENSG00000273702.1","ENSG00000273702",NA,NA
"ENSG00000273703.1","ENSG00000273703","H2BC14","8342"
"ENSG00000273704.1","ENSG00000273704",NA,NA
"ENSG00000273706.4","ENSG00000273706","LHX1","3975"
"ENSG00000273710.1","ENSG00000273710",NA,NA
"ENSG00000273711.2","ENSG00000273711",NA,NA
"ENSG00000273712.1","ENSG00000273712",NA,NA
"ENSG00000273716.2","ENSG00000273716",NA,NA
"ENSG00000273719.1","ENSG00000273719",NA,NA
"ENSG00000273720.1","ENSG00000273720",NA,NA
"ENSG00000273721.1","ENSG00000273721",NA,NA
"ENSG00000273723.1","ENSG00000273723","SUGT1-DT","116435302"
"ENSG00000273724.1","ENSG00000273724",NA,NA
"ENSG00000273725.1","ENSG00000273725",NA,NA
"ENSG00000273727.1","ENSG00000273727","LOC124904631","124904631"
"ENSG00000273729.1","ENSG00000273729",NA,NA
"ENSG00000273731.1","ENSG00000273731",NA,NA
"ENSG00000273732.1","ENSG00000273732",NA,NA
"ENSG00000273733.1","ENSG00000273733",NA,NA
"ENSG00000273734.1","ENSG00000273734",NA,NA
"ENSG00000273736.1","ENSG00000273736",NA,NA
"ENSG00000273742.1","ENSG00000273742","MIR6075","102466103"
"ENSG00000273744.1","ENSG00000273744",NA,NA
"ENSG00000273745.1","ENSG00000273745","MIR6870","102465525"
"ENSG00000273746.1","ENSG00000273746","LOC100499471","100499471"
"ENSG00000273747.1","ENSG00000273747",NA,NA
"ENSG00000273749.4","ENSG00000273749","CYFIP1","23191"
"ENSG00000273750.1","ENSG00000273750",NA,NA
"ENSG00000273756.4","ENSG00000273756","GOLGA6L26","102723623"
"ENSG00000273758.1","ENSG00000273758","MIR6790","102465473"
"ENSG00000273759.1","ENSG00000273759",NA,NA
"ENSG00000273760.1","ENSG00000273760",NA,NA
"ENSG00000273762.1","ENSG00000273762","VN1R76P","100312821"
"ENSG00000273763.2","ENSG00000273763",NA,NA
"ENSG00000273765.1","ENSG00000273765",NA,NA
"ENSG00000273767.1","ENSG00000273767",NA,NA
"ENSG00000273769.5","ENSG00000273769","L1CAM-AS1","100996465"
"ENSG00000273771.1","ENSG00000273771",NA,NA
"ENSG00000273773.1","ENSG00000273773",NA,NA
"ENSG00000273776.1","ENSG00000273776","MIR6126","102465134"
"ENSG00000273777.4","ENSG00000273777","CEACAM20","125931"
"ENSG00000273778.1","ENSG00000273778","MIR6765","102465458"
"ENSG00000273782.1","ENSG00000273782",NA,NA
"ENSG00000273783.1","ENSG00000273783","GTF2A1-AS1","101928504"
"ENSG00000273784.4","ENSG00000273784",NA,NA
"ENSG00000273786.1","ENSG00000273786",NA,NA
"ENSG00000273788.1","ENSG00000273788","LOC124905290","124905290"
"ENSG00000273791.1","ENSG00000273791","BNIP3P47","127379681"
"ENSG00000273792.1","ENSG00000273792",NA,NA
"ENSG00000273796.1","ENSG00000273796",NA,NA
"ENSG00000273797.1","ENSG00000273797",NA,NA
"ENSG00000273800.1","ENSG00000273800",NA,NA
"ENSG00000273802.2","ENSG00000273802","H2BC8","8339"
"ENSG00000273805.1","ENSG00000273805","LOC101927608","101927608"
"ENSG00000273806.1","ENSG00000273806",NA,NA
"ENSG00000273812.1","ENSG00000273812",NA,NA
"ENSG00000273813.1","ENSG00000273813",NA,NA
"ENSG00000273816.1","ENSG00000273816",NA,NA
"ENSG00000273818.1","ENSG00000273818","RN7SL673P","106480525"
"ENSG00000273819.1","ENSG00000273819","ENPP7P7","100421859"
"ENSG00000273820.1","ENSG00000273820","USP27X","389856"
"ENSG00000273821.1","ENSG00000273821",NA,NA
"ENSG00000273824.1","ENSG00000273824",NA,NA
"ENSG00000273825.1","ENSG00000273825",NA,NA
"ENSG00000273828.1","ENSG00000273828","LOC124904917","124904917"
"ENSG00000273829.1","ENSG00000273829",NA,NA
"ENSG00000273830.1","ENSG00000273830","MIR7843","102465832"
"ENSG00000273835.1","ENSG00000273835","SNORD115-13","100033450"
"ENSG00000273836.1","ENSG00000273836","MIR6842","102465507"
"ENSG00000273837.1","ENSG00000273837",NA,NA
"ENSG00000273838.1","ENSG00000273838",NA,NA
"ENSG00000273840.1","ENSG00000273840",NA,NA
"ENSG00000273841.4","ENSG00000273841","TAF9","6880"
"ENSG00000273844.1","ENSG00000273844",NA,NA
"ENSG00000273846.1","ENSG00000273846",NA,NA
"ENSG00000273849.1","ENSG00000273849","SDR42E1P4","100422348"
"ENSG00000273851.1","ENSG00000273851",NA,NA
"ENSG00000273853.1","ENSG00000273853",NA,NA
"ENSG00000273855.1","ENSG00000273855",NA,NA
"ENSG00000273858.1","ENSG00000273858",NA,NA
"ENSG00000273860.1","ENSG00000273860",NA,NA
"ENSG00000273863.1","ENSG00000273863","TRIM60P2Y","100420363"
"ENSG00000273866.1","ENSG00000273866",NA,NA
"ENSG00000273870.1","ENSG00000273870",NA,NA
"ENSG00000273872.1","ENSG00000273872",NA,NA
"ENSG00000273876.1","ENSG00000273876",NA,NA
"ENSG00000273877.4","ENSG00000273877","LOC105373373","105373373"
"ENSG00000273882.1","ENSG00000273882","MIR8066","102465868"
"ENSG00000273885.1","ENSG00000273885",NA,NA
"ENSG00000273886.1","ENSG00000273886",NA,NA
"ENSG00000273888.1","ENSG00000273888",NA,NA
"ENSG00000273890.1","ENSG00000273890",NA,NA
"ENSG00000273891.1","ENSG00000273891",NA,NA
"ENSG00000273893.1","ENSG00000273893",NA,NA
"ENSG00000273894.1","ENSG00000273894",NA,NA
"ENSG00000273897.1","ENSG00000273897",NA,NA
"ENSG00000273898.1","ENSG00000273898","MIR6798","102466738"
"ENSG00000273899.4","ENSG00000273899","NOL12","79159"
"ENSG00000273900.1","ENSG00000273900",NA,NA
"ENSG00000273901.1","ENSG00000273901",NA,NA
"ENSG00000273904.1","ENSG00000273904",NA,NA
"ENSG00000273906.1","ENSG00000273906",NA,NA
"ENSG00000273907.1","ENSG00000273907",NA,NA
"ENSG00000273908.1","ENSG00000273908",NA,NA
"ENSG00000273912.1","ENSG00000273912","MIR8068","102466876"
"ENSG00000273913.1","ENSG00000273913",NA,NA
"ENSG00000273919.1","ENSG00000273919",NA,NA
"ENSG00000273920.1","ENSG00000273920",NA,NA
"ENSG00000273923.1","ENSG00000273923",NA,NA
"ENSG00000273925.1","ENSG00000273925",NA,NA
"ENSG00000273932.1","ENSG00000273932","MIR6877","102465528"
"ENSG00000273933.1","ENSG00000273933",NA,NA
"ENSG00000273942.1","ENSG00000273942",NA,NA
"ENSG00000273945.1","ENSG00000273945","MIR6853","102466201"
"ENSG00000273946.1","ENSG00000273946","RN7SL733P","106479489"
"ENSG00000273948.1","ENSG00000273948",NA,NA
"ENSG00000273950.1","ENSG00000273950",NA,NA
